basket_id,open_time,symbol,direction,regime,adx,atr,atr_expansion_rate,impulse_score,dist_ema_abs,spread_points,hour,adx_accel,consecutive_same_dir,ema_slope,profit,hit_bsl,hit_tp,mae,max_depth,label_class,y_steamroller
383,2019.12.12 04:59:33,EURUSD,BUY,liquidity_vacuum,16.86,0.00006,-0.7,5.2717,13.887,3,4,-11.27,3,0.00001,10.07,0,1,-18.98,5,winner,0
384,2019.12.13 02:58:28,EURUSD,BUY,liquidity_vacuum,23.45,0.00019,2.166667,38.7553,6.8347,2,2,6.59,4,-0.00001,-25.09,1,0,-25.09,5,steamroller_bsl,1
385,2019.12.15 22:04:00,EURUSD,SELL,liquidity_vacuum,20.85,0.00026,0.368421,4.5004,0.8647,20,22,-2.6,1,0.00000,10.04,0,1,-23.31,5,winner,0
386,2019.12.19 16:27:27,EURUSD,SELL,rotation,14.78,0.00050,0.923077,10.2566,0.1035,2,16,-6.07,2,0.00000,10.03,0,1,-1.43,2,winner,0
387,2019.12.22 22:01:25,EURUSD,SELL,liquidity_vacuum,19.26,0.00017,-0.66,10.7192,1.0368,19,22,4.48,3,0.00000,-25.00,1,0,-25.00,5,steamroller_bsl,1
388,2019.12.27 19:44:51,EURUSD,BUY,pullback_trend,26.52,0.00018,0.058824,17.5159,6.8307,3,19,7.26,1,0.00002,10.10,0,1,-2.20,5,winner,0
389,2019.12.30 05:11:08,EURUSD,BUY,liquidity_vacuum,25.04,0.00016,-0.111111,2.287,3.9481,3,5,-1.48,2,-0.00001,10.01,0,1,-6.24,5,winner,0
390,2019.12.30 17:46:24,EURUSD,BUY,pullback_trend,24.23,0.00024,0.5,7.3595,3.038,2,17,-0.81,3,-0.00002,10.04,0,1,-4.46,5,winner,0
391,2019.12.31 14:33:27,EURUSD,BUY,pullback_trend,28.14,0.00031,0.291667,13.5466,2.8396,3,14,3.91,4,-0.00001,-25.04,1,0,-25.04,5,steamroller_bsl,1
392,2020.01.02 15:45:25,EURUSD,SELL,pullback_trend,23.84,0.00040,0.290323,4.2895,2.3452,3,15,-4.3,1,0.00002,10.08,0,1,-6.17,5,winner,0
393,2020.01.02 20:12:42,EURUSD,SELL,pullback_trend,28.97,0.00019,-0.525,12.3792,4.077,2,20,5.13,2,0.00001,10.02,0,1,-2.06,4,winner,0
394,2020.01.03 12:32:34,EURUSD,SELL,pullback_trend,27.51,0.00024,0.263158,5.8064,5.8994,2,12,-1.46,3,-0.00001,-25.08,1,0,-25.08,5,steamroller_bsl,1
395,2020.01.06 12:40:01,EURUSD,BUY,pullback_trend,28.86,0.00022,-0.083333,4.735,5.7401,1,12,1.35,1,-0.00002,-25.07,1,0,-25.07,5,steamroller_bsl,1
396,2020.01.07 17:15:38,EURUSD,SELL,false_breakout,20.83,0.00027,0.227273,4.6937,6.0837,3,17,-8.03,1,0.00002,10.05,0,1,-9.75,5,winner,0
397,2020.01.08 14:28:59,EURUSD,SELL,pullback_trend,28.48,0.00031,0.148148,18.3846,2.0123,2,14,7.65,2,0.00003,10.09,0,1,-18.11,5,winner,0
398,2020.01.17 18:25:33,EURUSD,SELL,false_breakout,18.28,0.00017,-0.451613,3.0205,4.8818,2,18,-10.2,3,0.00000,10.06,0,1,-10.14,5,winner,0
399,2020.01.22 04:21:24,EURUSD,SELL,liquidity_vacuum,26.56,0.00009,-0.470588,19.0154,1.8217,4,4,8.28,4,0.00000,10.09,0,1,-11.96,5,winner,0
400,2020.01.23 17:23:35,EURUSD,SELL,expansion,26.68,0.00022,1.444444,19.4427,9.0331,2,17,0.12,5,0.00000,10.22,0,1,-4.48,5,winner,0
401,2020.01.24 13:11:03,EURUSD,SELL,pullback_trend,27.62,0.00022,0.0,5.5654,2.7416,2,13,0.94,6,0.00000,10.00,0,1,-0.86,3,winner,0
402,2020.01.28 13:53:35,EURUSD,SELL,grind,21.69,0.00023,0.045455,4.4023,1.7909,1,13,-5.93,7,-0.00000,-25.07,1,0,-25.07,5,steamroller_bsl,1
403,2020.02.03 00:06:15,EURUSD,BUY,liquidity_vacuum,18.10,0.00014,-0.391304,1.5044,3.2178,2,0,-3.59,1,-0.00002,-25.00,1,0,-25.00,5,steamroller_bsl,1
404,2020.02.05 17:11:36,EURUSD,SELL,rotation,19.52,0.00024,0.714286,11.6751,3.1688,3,17,1.42,1,0.00002,10.00,0,1,-0.72,1,winner,0
405,2020.02.11 07:29:14,EURUSD,SELL,compression,18.03,0.00013,-0.458333,1.8249,1.2994,3,7,-1.49,2,-0.00003,10.02,0,1,-3.98,5,winner,0
406,2020.02.11 15:41:22,EURUSD,BUY,impulse,28.79,0.00039,2.0,42.1468,0.1071,2,15,10.76,1,-0.00002,-25.05,1,0,-25.05,5,steamroller_bsl,1
407,2020.02.13 16:06:26,EURUSD,SELL,rotation,20.30,0.00052,0.333333,4.8372,1.6156,1,16,-8.49,1,0.00004,-25.11,1,0,-25.11,5,steamroller_bsl,1
408,2020.02.27 03:48:08,EURUSD,BUY,liquidity_vacuum,28.93,0.00018,-0.653846,19.3483,4.7532,2,3,8.63,1,-0.00000,10.00,0,1,-0.13,1,winner,0
409,2020.02.27 16:06:13,EURUSD,BUY,impulse,26.45,0.00085,3.722222,38.9731,2.6036,2,16,-2.48,2,-0.00001,10.02,0,1,-2.40,3,winner,0
410,2020.02.28 07:14:34,EURUSD,BUY,compression,21.60,0.00030,-0.647059,1.8765,1.1058,2,7,-4.85,3,-0.00000,10.04,0,1,-1.21,3,winner,0
411,2020.02.28 10:25:27,EURUSD,BUY,impulse,29.68,0.00059,0.966667,29.0938,2.6684,1,10,8.08,4,-0.00006,-25.07,1,0,-25.07,5,steamroller_bsl,1
412,2020.02.28 15:46:01,EURUSD,SELL,pullback_trend,25.44,0.00083,0.40678,5.9853,1.67,1,15,-4.24,1,0.00004,-25.06,1,0,-25.06,5,steamroller_bsl,1
413,2020.03.02 03:12:34,EURUSD,BUY,liquidity_vacuum,19.10,0.00034,-0.590361,1.8663,3.0653,3,3,-6.34,1,-0.00002,10.03,0,1,-3.69,4,winner,0
414,2020.03.02 14:10:00,EURUSD,BUY,impulse,29.11,0.00122,2.588235,48.0113,1.6357,1,14,10.01,2,-0.00009,10.01,0,1,-1.85,1,winner,0
415,2020.03.05 19:35:00,EURUSD,BUY,pullback_trend,29.93,0.00042,-0.655738,3.7236,1.5345,2,19,0.82,3,-0.00007,10.00,0,1,-0.74,2,winner,0
416,2020.03.06 03:33:11,EURUSD,BUY,liquidity_vacuum,28.18,0.00025,-0.404762,3.1772,2.3089,3,3,-1.75,4,-0.00001,10.04,0,1,-1.99,3,winner,0
417,2020.03.06 12:15:39,EURUSD,BUY,impulse,25.55,0.00081,2.24,26.2155,4.462,2,12,-2.63,5,-0.00003,12.73,0,1,-5.21,3,winner,0
418,2020.03.09 00:30:34,EURUSD,BUY,liquidity_vacuum,22.50,0.00082,0.012346,4.3182,3.5791,1,0,-3.05,6,-0.00006,10.11,0,1,-1.55,2,winner,0
419,2020.03.09 02:57:34,EURUSD,BUY,liquidity_vacuum,29.73,0.00221,1.695122,36.3437,0.9299,7,2,7.23,7,-0.00018,-25.11,1,0,-25.11,3,steamroller_bsl,1
420,2020.03.10 20:06:16,EURUSD,SELL,liquidity_vacuum,22.42,0.00093,-0.579186,3.4577,2.6308,8,20,-7.31,1,0.00005,10.05,0,1,-16.39,5,winner,0
421,2020.03.11 17:24:36,EURUSD,SELL,pullback_trend,26.56,0.00061,-0.344086,10.4341,3.4164,1,17,4.14,2,0.00002,10.00,0,1,-8.86,2,winner,0
422,2020.03.12 12:45:28,EURUSD,SELL,rotation,19.09,0.00145,1.377049,18.0642,1.1748,1,12,-7.47,3,-0.00023,10.10,0,1,-16.45,5,winner,0
423,2020.03.12 13:02:41,EURUSD,SELL,rotation,18.10,0.00262,0.806897,10.9329,0.6559,1,13,-0.99,4,-0.00016,10.01,0,1,-1.45,1,winner,0
424,2020.03.12 18:00:00,EURUSD,SELL,impulse,28.42,0.00195,-0.255725,27.7989,0.2356,3,18,10.32,5,0.00030,10.01,0,1,-6.91,2,winner,0
425,2020.03.13 12:05:00,EURUSD,SELL,pullback_trend,27.04,0.00111,-0.430769,4.1086,0.0343,1,12,-1.38,6,0.00019,10.01,0,1,-0.49,1,winner,0
426,2020.03.13 17:08:28,EURUSD,SELL,pullback_trend,24.13,0.00144,0.297297,8.0101,1.7486,1,17,-2.91,7,0.00008,10.03,0,1,-21.92,5,winner,0
427,2020.03.16 00:33:39,EURUSD,BUY,liquidity_vacuum,23.77,0.00128,-0.111111,1.5009,1.2035,11,0,-0.36,1,0.00001,10.06,0,1,-19.54,5,winner,0
428,2020.03.16 07:29:38,EURUSD,BUY,pullback_trend,26.24,0.00104,-0.1875,7.0189,0.3155,3,7,2.47,2,0.00011,10.00,0,1,-0.15,1,winner,0
429,2020.03.16 10:55:00,EURUSD,BUY,pullback_trend,29.93,0.00146,0.403846,16.2281,0.0386,1,10,3.69,3,-0.00022,10.00,0,1,-21.72,4,winner,0
430,2020.03.16 18:45:31,EURUSD,BUY,compression,20.98,0.00087,-0.40411,3.5727,0.2908,2,18,-8.95,4,-0.00007,-25.21,1,0,-25.21,5,steamroller_bsl,1
431,2020.03.18 02:22:34,EURUSD,SELL,liquidity_vacuum,17.24,0.00047,-0.45977,1.7484,0.5936,2,2,-3.74,1,0.00004,10.01,0,1,-9.61,3,winner,0
432,2020.03.18 09:26:41,EURUSD,SELL,impulse,28.66,0.00116,1.468085,38.7841,0.6529,1,9,11.42,2,0.00005,10.03,0,1,-3.01,2,winner,0
433,2020.03.18 17:52:28,EURUSD,SELL,pullback_trend,23.00,0.00141,0.215517,5.0432,3.5522,2,17,-5.66,3,0.00010,-25.03,1,0,-25.03,5,steamroller_bsl,1
434,2020.03.19 00:33:21,EURUSD,BUY,liquidity_vacuum,23.93,0.00137,-0.028369,4.3706,0.8424,4,0,0.93,1,-0.00008,10.03,0,1,-10.37,3,winner,0
435,2020.03.19 07:26:40,EURUSD,BUY,pullback_trend,28.55,0.00133,-0.029197,10.8417,0.4066,1,7,4.62,2,-0.00013,-25.01,1,0,-25.01,4,steamroller_bsl,1
436,2020.03.19 13:41:04,EURUSD,SELL,expansion,29.12,0.00234,0.759398,11.5001,0.6644,1,13,0.57,1,0.00008,10.00,0,1,-1.21,1,winner,0
437,2020.03.19 20:02:29,EURUSD,SELL,compression,16.47,0.00120,-0.487179,2.3111,3.2445,1,20,-12.65,2,0.00003,-25.00,1,0,-25.00,4,steamroller_bsl,1
438,2020.03.20 09:20:59,EURUSD,BUY,rotation,21.41,0.00115,-0.041667,12.1278,1.3912,1,9,4.94,1,-0.00011,-25.12,1,0,-25.12,5,steamroller_bsl,1
439,2020.03.20 14:00:38,EURUSD,SELL,rotation,20.96,0.00149,0.295652,4.1055,0.596,1,14,-0.45,1,-0.00016,10.01,0,1,-4.15,2,winner,0
440,2020.03.20 19:46:41,EURUSD,SELL,pullback_trend,22.74,0.00099,-0.33557,7.0135,2.6142,3,19,1.78,2,0.00002,10.00,0,1,-10.12,4,winner,0
441,2020.03.22 23:28:32,EURUSD,SELL,grind,22.21,0.00098,-0.010101,1.636,0.5441,4,23,-0.53,3,0.00002,-25.00,1,0,-25.00,3,steamroller_bsl,1
442,2020.03.23 07:09:57,EURUSD,BUY,pullback_trend,27.91,0.00116,0.183673,14.0936,1.0273,3,7,5.7,1,0.00001,10.14,0,1,-23.16,5,winner,0
443,2020.03.23 12:10:00,EURUSD,SELL,pullback_trend,23.03,0.00134,0.155172,8.4835,3.327,1,12,-4.88,1,0.00057,-25.07,1,0,-25.07,5,steamroller_bsl,1
444,2020.03.23 13:42:42,EURUSD,BUY,rotation,19.53,0.00186,0.38806,11.7696,0.756,1,13,-3.5,1,-0.00015,10.02,0,1,-1.54,1,winner,0
445,2020.03.24 08:45:27,EURUSD,BUY,rotation,19.61,0.00122,-0.344086,2.3741,1.2566,1,8,0.08,2,-0.00006,10.01,0,1,-18.68,5,winner,0
446,2020.03.25 04:38:00,EURUSD,BUY,liquidity_vacuum,18.53,0.00033,-0.729508,2.1806,1.1223,2,4,-1.08,3,-0.00002,10.05,0,1,-1.89,3,winner,0
447,2020.03.25 07:45:36,EURUSD,BUY,impulse,28.90,0.00063,0.909091,32.4155,0.7383,1,7,10.37,4,0.00002,10.00,0,1,-3.80,3,winner,0
448,2020.03.25 10:33:37,EURUSD,BUY,pullback_trend,26.57,0.00066,0.047619,4.0968,1.6826,3,10,-2.33,5,0.00009,10.02,0,1,-16.63,5,winner,0
449,2020.03.25 16:00:00,EURUSD,SELL,rotation,16.04,0.00106,0.606061,9.3039,2.1733,2,16,-10.53,1,0.00031,-25.00,1,0,-25.00,3,steamroller_bsl,1
450,2020.03.26 02:26:30,EURUSD,BUY,liquidity_vacuum,20.65,0.00046,-0.566038,13.9121,3.1683,3,2,4.61,1,-0.00003,10.03,0,1,-0.97,2,winner,0
451,2020.03.26 12:04:05,EURUSD,BUY,impulse,29.91,0.00084,0.826087,28.6768,1.9838,1,12,9.26,2,0.00001,10.00,0,1,-4.31,3,winner,0
452,2020.03.26 13:37:39,EURUSD,BUY,expansion,25.89,0.00137,0.630952,7.9721,0.6504,2,13,-4.02,3,0.00001,10.01,0,1,-0.15,1,winner,0
453,2020.03.26 20:41:16,EURUSD,BUY,pullback_trend,23.79,0.00065,-0.525547,3.6569,3.4276,3,20,-2.1,4,-0.00007,10.02,0,1,-1.78,2,winner,0
454,2020.03.27 04:59:40,EURUSD,BUY,liquidity_vacuum,26.80,0.00066,0.015385,9.5044,1.7222,2,4,3.01,5,-0.00003,-25.01,1,0,-25.01,3,steamroller_bsl,1
455,2020.03.27 14:46:38,EURUSD,SELL,expansion,24.74,0.00106,0.606061,7.1139,1.013,1,14,-2.06,1,0.00000,-25.06,1,0,-25.06,5,steamroller_bsl,1
456,2020.03.29 22:08:00,EURUSD,BUY,liquidity_vacuum,29.29,0.00092,-0.132075,11.9302,3.7209,17,22,4.55,1,-0.00014,-25.03,1,0,-25.03,4,steamroller_bsl,1
457,2020.03.30 15:01:39,EURUSD,SELL,pullback_trend,29.57,0.00096,0.043478,3.4221,1.7093,2,15,0.28,1,0.00001,10.01,0,1,-1.65,1,winner,0
458,2020.03.31 13:30:20,EURUSD,SELL,pullback_trend,27.42,0.00072,-0.25,1.7257,2.9027,1,13,-2.15,2,0.00001,10.06,0,1,-10.44,5,winner,0
459,2020.03.31 15:55:23,EURUSD,SELL,rotation,18.47,0.00137,0.902778,11.1328,0.4199,1,15,-8.95,3,-0.00004,10.03,0,1,-14.24,4,winner,0
460,2020.04.01 12:12:40,EURUSD,SELL,pullback_trend,25.31,0.00064,-0.532847,17.5104,3.7216,1,12,6.84,4,0.00005,10.01,0,1,-2.32,1,winner,0
461,2020.04.02 15:35:40,EURUSD,SELL,rotation,20.83,0.00113,0.765625,10.6923,2.1443,1,15,-4.48,5,0.00005,10.03,0,1,-2.93,2,winner,0
462,2020.04.02 19:57:13,EURUSD,SELL,compression,17.01,0.00070,-0.380531,3.8483,3.393,1,19,-3.82,6,0.00005,10.07,0,1,-5.57,4,winner,0
463,2020.04.03 10:51:21,EURUSD,SELL,pullback_trend,26.18,0.00062,-0.114286,22.494,2.616,1,10,9.17,7,0.00005,10.03,0,1,-23.37,5,winner,0
464,2020.04.08 08:54:37,EURUSD,SELL,rotation,19.54,0.00067,0.080645,5.7287,0.8888,1,8,-6.64,8,-0.00002,-25.00,1,0,-25.00,3,steamroller_bsl,1
465,2020.04.09 19:05:28,EURUSD,BUY,pullback_trend,23.33,0.00057,-0.149254,9.1175,3.35,1,19,3.79,1,-0.00004,10.12,0,1,-2.75,3,winner,0
466,2020.04.13 08:43:39,EURUSD,BUY,pullback_trend,28.63,0.00052,-0.087719,12.8178,1.671,3,8,5.3,2,0.00004,10.00,0,1,-23.95,5,winner,0
467,2020.04.14 16:05:55,EURUSD,BUY,grind,25.13,0.00067,0.288462,5.395,1.2415,1,16,-3.5,3,-0.00003,-25.04,1,0,-25.04,5,steamroller_bsl,1
468,2020.04.16 06:15:41,EURUSD,SELL,liquidity_vacuum,27.71,0.00031,-0.537313,6.8268,3.0672,2,6,2.58,1,0.00001,10.05,0,1,-10.15,5,winner,0
469,2020.04.16 09:32:36,EURUSD,SELL,rotation,18.99,0.00062,1.0,11.1282,0.1127,1,9,-8.72,2,0.00002,10.05,0,1,-1.53,1,winner,0
470,2020.04.23 13:20:00,EURUSD,SELL,pullback_trend,27.64,0.00064,0.032258,19.9111,1.5542,1,13,8.65,3,0.00006,-25.03,1,0,-25.03,5,steamroller_bsl,1
471,2020.04.23 16:42:39,EURUSD,BUY,pullback_trend,28.79,0.00077,0.203125,6.1904,1.4365,2,16,1.15,1,-0.00004,-25.42,1,0,-25.42,5,steamroller_bsl,1
472,2020.04.24 09:34:39,EURUSD,SELL,pullback_trend,23.34,0.00064,-0.168831,1.5542,1.0167,1,9,-5.45,1,0.00004,-25.06,1,0,-25.06,5,steamroller_bsl,1
473,2020.04.28 13:13:02,EURUSD,BUY,false_breakout,17.54,0.00046,-0.28125,2.0599,4.6396,1,13,-5.8,1,0.00000,-25.08,1,0,-25.08,5,steamroller_bsl,1
474,2020.04.28 23:29:42,EURUSD,SELL,compression,19.01,0.00025,-0.456522,4.3217,3.1267,1,23,1.47,1,0.00001,-25.04,1,0,-25.04,5,steamroller_bsl,1
475,2020.04.29 21:58:40,EURUSD,BUY,rotation,18.90,0.00027,0.08,2.158,2.6319,1,21,-0.11,1,0.00003,10.03,0,1,-7.52,5,winner,0
476,2020.04.30 10:49:04,EURUSD,BUY,rotation,19.74,0.00060,1.222222,15.5814,0.3166,1,10,0.84,2,-0.00003,10.05,0,1,-10.44,3,winner,0
477,2020.04.30 22:21:34,EURUSD,BUY,liquidity_vacuum,14.42,0.00025,-0.583333,3.3833,6.3333,17,22,-5.32,3,0.00000,10.06,0,1,-5.59,5,winner,0
478,2020.05.01 08:27:04,EURUSD,BUY,rotation,19.82,0.00048,0.92,22.3384,0.9536,1,8,5.4,4,-0.00001,-25.01,1,0,-25.01,5,steamroller_bsl,1
479,2020.05.05 13:18:19,EURUSD,SELL,rotation,18.89,0.00058,0.208333,3.988,3.6187,1,13,-0.93,1,0.00004,10.06,0,1,-14.99,5,winner,0
480,2020.05.05 18:52:53,EURUSD,SELL,compression,16.84,0.00028,-0.517241,2.1319,3.3276,1,18,-2.05,2,0.00001,10.11,0,1,-4.69,5,winner,0
481,2020.05.06 08:19:35,EURUSD,SELL,impulse,22.75,0.00062,1.214286,25.89,0.1087,1,8,5.91,3,-0.00003,10.00,0,1,-13.24,4,winner,0
482,2020.05.11 10:42:23,EURUSD,SELL,grind,23.86,0.00039,-0.370968,4.9373,2.0693,2,10,1.11,4,-0.00001,10.06,0,1,-4.62,4,winner,0
483,2020.05.11 20:15:22,EURUSD,SELL,pullback_trend,28.71,0.00021,-0.461538,12.958,2.2319,2,20,4.85,5,0.00001,-25.07,1,0,-25.07,5,steamroller_bsl,1
484,2020.05.13 14:40:00,EURUSD,BUY,impulse,29.79,0.00094,3.47619,38.5771,0.2209,2,14,1.08,1,-0.00010,10.03,0,1,-23.92,5,winner,0
485,2020.05.15 15:51:30,EURUSD,BUY,compression,19.58,0.00054,-0.425532,2.1016,1.2062,1,15,-10.21,2,-0.00002,10.00,0,1,-5.51,3,winner,0
486,2020.05.18 21:59:00,EURUSD,BUY,false_breakout,15.38,0.00025,-0.537037,3.7248,8.099,2,21,-4.2,3,0.00000,10.01,0,1,-2.99,5,winner,0
487,2020.05.19 08:53:40,EURUSD,BUY,impulse,27.89,0.00057,1.28,40.9329,1.6516,1,8,12.51,4,0.00007,10.02,0,1,-0.88,2,winner,0
488,2020.05.19 12:46:16,EURUSD,BUY,pullback_trend,26.22,0.00040,-0.298246,4.2459,3.7838,1,12,-1.67,5,-0.00001,10.00,0,1,-14.70,5,winner,0
489,2020.05.20 13:34:29,EURUSD,BUY,pullback_trend,24.13,0.00040,0.0,3.9142,1.2569,1,13,-2.09,6,0.00005,10.00,0,1,-21.00,5,winner,0
490,2020.05.26 11:36:59,EURUSD,BUY,pullback_trend,25.83,0.00032,-0.2,8.8387,5.3548,1,11,1.7,7,-0.00001,10.00,0,1,-4.88,4,winner,0
491,2020.05.27 10:30:00,EURUSD,SELL,pullback_trend,22.74,0.00090,1.8125,20.9087,1.5347,1,10,-3.09,1,0.00018,-25.05,1,0,-25.05,5,steamroller_bsl,1
492,2020.05.28 20:20:37,EURUSD,BUY,pullback_trend,28.34,0.00039,-0.566667,15.1372,5.3487,1,20,5.6,1,-0.00003,10.02,0,1,-3.30,4,winner,0
493,2020.05.29 07:33:26,EURUSD,BUY,grind,24.79,0.00042,0.076923,2.607,1.7511,1,7,-3.55,2,0.00001,10.01,0,1,-0.71,2,winner,0
494,2020.05.29 13:34:37,EURUSD,BUY,rotation,17.07,0.00046,0.095238,3.5657,3.2534,1,13,-7.72,3,0.00004,10.04,0,1,-21.81,5,winner,0
495,2020.06.01 07:52:14,EURUSD,BUY,impulse,29.22,0.00034,-0.26087,27.2645,1.858,2,7,12.15,4,-0.00001,10.00,0,1,-15.05,5,winner,0
496,2020.06.02 11:50:34,EURUSD,BUY,pullback_trend,27.44,0.00048,0.411765,7.5475,3.3195,1,11,-1.78,5,-0.00002,10.00,0,1,-1.42,2,winner,0
497,2020.06.03 06:46:23,EURUSD,BUY,liquidity_vacuum,18.43,0.00028,-0.416667,3.9748,3.4994,2,6,-9.01,6,-0.00001,10.02,0,1,-3.48,5,winner,0
498,2020.06.03 11:14:28,EURUSD,BUY,grind,21.92,0.00052,0.857143,19.4746,0.8928,1,11,3.49,7,-0.00003,10.02,0,1,-7.54,4,winner,0
499,2020.06.03 19:33:31,EURUSD,BUY,compression,19.80,0.00030,-0.423077,4.7029,2.8116,2,19,-2.12,8,-0.00003,10.02,0,1,-10.35,3,winner,0
500,2020.06.04 20:25:00,EURUSD,BUY,impulse,29.81,0.00059,0.966667,35.9806,5.5759,1,20,10.01,9,-0.00007,10.01,0,1,-2.50,3,winner,0
501,2020.06.05 08:24:27,EURUSD,BUY,rotation,20.24,0.00077,0.305085,8.764,1.6525,1,8,-9.57,10,-0.00004,-25.03,1,0,-25.03,5,steamroller_bsl,1
502,2020.06.05 15:52:28,EURUSD,SELL,pullback_trend,26.14,0.00092,0.194805,15.5823,0.9371,1,15,5.9,1,0.00007,10.13,0,1,-19.27,5,winner,0
503,2020.06.10 21:09:15,EURUSD,BUY,pullback_trend,25.41,0.00121,0.315217,5.4466,0.3779,1,21,-0.73,1,-0.00010,-25.01,1,0,-25.01,3,steamroller_bsl,1
504,2020.06.12 02:59:34,EURUSD,SELL,liquidity_vacuum,16.55,0.00035,-0.710744,2.5278,3.711,1,2,-8.86,1,0.00001,10.11,0,1,-22.29,5,winner,0
505,2020.06.12 20:01:28,EURUSD,SELL,pullback_trend,23.26,0.00044,0.257143,18.4668,5.5015,1,20,6.71,2,0.00002,-25.00,1,0,-25.00,5,steamroller_bsl,1
506,2020.06.15 20:40:39,EURUSD,BUY,false_breakout,21.80,0.00049,0.113636,3.2352,4.3955,1,20,-1.46,1,-0.00003,-25.01,1,0,-25.01,5,steamroller_bsl,1
507,2020.06.17 12:02:18,EURUSD,SELL,grind,26.28,0.00062,0.265306,12.8694,1.8252,1,12,4.48,1,0.00000,10.05,0,1,-2.37,3,winner,0
508,2020.06.18 16:04:13,EURUSD,SELL,rotation,13.60,0.00077,0.241935,3.9803,1.0437,2,16,-12.68,2,0.00003,-25.07,1,0,-25.07,5,steamroller_bsl,1
509,2020.06.23 11:41:31,EURUSD,BUY,compression,16.53,0.00041,-0.467532,7.3113,1.8052,1,11,2.93,1,-0.00002,10.06,0,1,-21.74,5,winner,0
510,2020.06.29 08:26:26,EURUSD,BUY,impulse,28.60,0.00049,0.195122,27.6591,1.4715,4,8,12.07,2,-0.00004,10.00,0,1,-1.57,3,winner,0
511,2020.06.29 14:19:30,EURUSD,BUY,pullback_trend,23.59,0.00039,-0.204082,2.5295,2.918,3,14,-5.01,3,-0.00001,-25.08,1,0,-25.08,5,steamroller_bsl,1
512,2020.06.30 08:54:55,EURUSD,SELL,pullback_trend,27.48,0.00041,0.051282,9.6765,2.7349,3,8,3.89,1,0.00001,10.00,0,1,-11.65,5,winner,0
513,2020.07.01 13:05:53,EURUSD,SELL,pullback_trend,28.95,0.00059,0.439024,9.1685,1.7531,2,13,1.47,2,0.00005,-25.12,1,0,-25.12,5,steamroller_bsl,1
514,2020.07.01 17:45:35,EURUSD,BUY,pullback_trend,25.27,0.00035,-0.40678,1.7853,3.9412,1,17,-3.68,1,0.00002,10.04,0,1,-1.78,3,winner,0
515,2020.07.02 10:46:28,EURUSD,BUY,pullback_trend,29.87,0.00038,0.085714,12.3738,3.2666,2,10,4.6,2,-0.00003,-25.02,1,0,-25.02,5,steamroller_bsl,1
516,2020.07.02 18:31:37,EURUSD,SELL,pullback_trend,26.38,0.00033,-0.131579,2.2404,4.9614,5,18,-3.49,1,0.00002,-25.08,1,0,-25.08,4,steamroller_bsl,1
517,2020.07.06 16:06:23,EURUSD,BUY,pullback_trend,22.37,0.00069,1.090909,12.319,0.8395,2,16,-4.01,1,-0.00005,10.02,0,1,-19.03,5,winner,0
518,2020.07.08 18:26:18,EURUSD,BUY,compression,23.49,0.00034,-0.507246,4.7512,5.2448,2,18,1.12,2,-0.00003,10.03,0,1,-21.91,5,winner,0
519,2020.07.13 07:10:23,EURUSD,BUY,pullback_trend,21.47,0.00028,-0.176471,2.2241,2.0963,2,7,-2.02,3,-0.00001,10.04,0,1,-10.56,5,winner,0
520,2020.07.13 19:06:14,EURUSD,BUY,false_breakout,14.40,0.00028,0.0,3.0923,4.3692,3,19,-7.07,4,-0.00001,10.04,0,1,-16.51,5,winner,0
521,2020.07.14 13:39:26,EURUSD,BUY,rotation,21.36,0.00037,0.321429,20.7751,2.9632,2,13,6.96,5,0.00003,10.02,0,1,-1.06,2,winner,0
522,2020.07.15 02:47:12,EURUSD,BUY,liquidity_vacuum,15.76,0.00035,-0.054054,3.9214,1.6855,4,2,-5.6,6,-0.00002,10.11,0,1,-5.65,4,winner,0
523,2020.07.15 13:49:26,EURUSD,BUY,rotation,20.05,0.00034,-0.028571,12.9952,2.8609,3,13,4.29,7,-0.00000,-25.00,1,0,-25.00,5,steamroller_bsl,1
524,2020.07.16 11:45:31,EURUSD,SELL,rotation,16.79,0.00048,0.411765,5.1863,1.0747,2,11,-3.26,1,0.00003,10.03,0,1,-19.42,5,winner,0
525,2020.07.16 21:41:59,EURUSD,SELL,compression,17.85,0.00023,-0.520833,4.5857,5.0627,3,21,1.06,2,0.00001,-25.11,1,0,-25.11,5,steamroller_bsl,1
526,2020.07.19 23:30:00,EURUSD,SELL,impulse,29.74,0.00037,0.608696,33.6313,3.4573,4,23,11.89,3,0.00015,10.01,0,1,-7.60,3,winner,0
527,2020.07.20 15:31:01,EURUSD,SELL,expansion,27.79,0.00068,0.837838,11.5844,1.224,1,15,-1.95,4,0.00006,-25.01,1,0,-25.01,5,steamroller_bsl,1
528,2020.07.21 20:12:22,EURUSD,BUY,false_breakout,21.73,0.00040,-0.411765,2.9915,7.5661,3,20,-6.06,1,0.00000,10.02,0,1,-4.26,3,winner,0
529,2020.07.22 15:08:20,EURUSD,BUY,rotation,18.07,0.00069,0.725,9.2316,2.3263,1,15,-3.66,2,-0.00004,10.00,0,1,-7.00,2,winner,0
530,2020.07.23 18:46:27,EURUSD,BUY,pullback_trend,27.93,0.00039,-0.434783,22.4688,4.1951,4,18,9.86,3,-0.00002,10.03,0,1,-11.12,5,winner,0
