basket_id,open_time,symbol,direction,warn_depth,max_depth,ema_sep_atr,ema_slope,atr,adx,dist_ema_trend_atr,spread_points,hour,dow,roll_wr,roll_pf,roll_n,ema_slope_accel,adx_accel,atr_expansion_rate,consecutive_same_dir,dist_ema_abs,impulse_score,is_sell,profit,hit_bsl,mae,mfe,bars_alive,label_class,y_steamroller,y_mid_steamroller
1673,2025.09.19 17:58:32,EURUSD,SELL,4,5,-1.6832,0.00000,0.00040,21.94,-0.4420,2,17,5,0.7600,1.2684,50,0.0001,-3.01,-0.763314,1,0.442,1.6105,1.0,10.02,0,-16.58,10.02,759,winner,0,0
1673,2025.09.19 17:58:32,EURUSD,SELL,5,5,-1.6832,0.00000,0.00040,21.94,-0.4420,2,17,5,0.7600,1.2684,50,0.0001,-3.01,-0.763314,1,0.442,1.6105,1.0,10.02,0,-16.58,10.02,759,winner,0,0
1675,2025.09.25 20:15:34,EURUSD,SELL,2,5,-7.4385,0.00003,0.00035,19.05,-6.3948,2,20,4,0.7600,1.2683,50,1e-05,-9.89,-0.054054,3,6.3948,3.1987,1.0,-25.09,1,-25.09,2.44,347,steamroller_bsl,1,1
1675,2025.09.25 20:15:34,EURUSD,SELL,3,5,-7.4385,0.00003,0.00035,19.05,-6.3948,2,20,4,0.7600,1.2683,50,1e-05,-9.89,-0.054054,3,6.3948,3.1987,1.0,-25.09,1,-25.09,2.44,347,steamroller_bsl,1,1
1675,2025.09.25 20:15:34,EURUSD,SELL,4,5,-7.4385,0.00003,0.00035,19.05,-6.3948,2,20,4,0.7600,1.2683,50,1e-05,-9.89,-0.054054,3,6.3948,3.1987,1.0,-25.09,1,-25.09,2.44,347,steamroller_bsl,1,1
1675,2025.09.25 20:15:34,EURUSD,SELL,5,5,-7.4385,0.00003,0.00035,19.05,-6.3948,2,20,4,0.7600,1.2683,50,1e-05,-9.89,-0.054054,3,6.3948,3.1987,1.0,-25.09,1,-25.09,2.44,347,steamroller_bsl,1,1
1676,2025.09.29 06:36:43,EURUSD,BUY,2,5,3.0526,-0.00001,0.00030,28.07,2.0829,2,6,1,0.7400,1.1398,50,-4e-05,9.02,-0.142857,1,2.0829,19.4607,0.0,10.04,0,-6.11,10.04,86,winner,0,0
1676,2025.09.29 06:36:43,EURUSD,BUY,3,5,3.0526,-0.00001,0.00030,28.07,2.0829,2,6,1,0.7400,1.1398,50,-4e-05,9.02,-0.142857,1,2.0829,19.4607,0.0,10.04,0,-6.11,10.04,86,winner,0,0
1676,2025.09.29 06:36:43,EURUSD,BUY,4,5,3.0526,-0.00001,0.00030,28.07,2.0829,2,6,1,0.7400,1.1398,50,-4e-05,9.02,-0.142857,1,2.0829,19.4607,0.0,10.04,0,-6.11,10.04,86,winner,0,0
1676,2025.09.29 06:36:43,EURUSD,BUY,5,5,3.0526,-0.00001,0.00030,28.07,2.0829,2,6,1,0.7400,1.1398,50,-4e-05,9.02,-0.142857,1,2.0829,19.4607,0.0,10.04,0,-6.11,10.04,86,winner,0,0
1677,2025.09.29 15:19:55,EURUSD,BUY,2,3,2.1899,0.00000,0.00056,22.21,1.1606,1,15,1,0.7400,1.1399,50,1e-05,-5.86,0.866667,2,1.1606,10.0568,0.0,10.00,0,-5.09,10.00,465,winner,0,0
1677,2025.09.29 15:19:55,EURUSD,BUY,3,3,2.1899,0.00000,0.00056,22.21,1.1606,1,15,1,0.7400,1.1399,50,1e-05,-5.86,0.866667,2,1.1606,10.0568,0.0,10.00,0,-5.09,10.00,465,winner,0,0
