basket_id,open_time,symbol,direction,regime,adx,atr,atr_expansion_rate,impulse_score,dist_ema_abs,spread_points,hour,adx_accel,consecutive_same_dir,ema_slope,profit,hit_bsl,hit_tp,mae,max_depth,label_class,y_steamroller
1628,2025.07.01 12:28:02,EURUSD,BUY,liquidity_vacuum,24.82,0.00039,0.083333,5.5762,2.1714,12,12,-1.06,8,-0.00005,-25.01,1,0,-25.01,5,steamroller_bsl,1
1629,2025.07.02 13:25:00,EURUSD,SELL,liquidity_vacuum,29.32,0.00075,0.923077,21.7109,1.1204,8,13,4.5,1,0.00022,10.04,0,1,-4.42,3,winner,0
1630,2025.07.03 18:20:00,EURUSD,SELL,liquidity_vacuum,29.92,0.00036,-0.52,4.5247,2.4986,8,18,0.6,2,0.00005,10.00,0,1,-15.10,5,winner,0
1631,2025.07.07 11:16:35,EURUSD,SELL,liquidity_vacuum,25.86,0.00029,-0.194444,3.3205,5.2821,8,11,-4.06,3,-0.00000,10.01,0,1,-2.17,3,winner,0
1632,2025.07.07 19:42:13,EURUSD,SELL,liquidity_vacuum,14.21,0.00050,0.724138,9.9064,2.2601,10,19,-11.65,4,0.00001,10.09,0,1,-18.26,5,winner,0
1633,2025.07.08 16:16:28,EURUSD,SELL,liquidity_vacuum,20.77,0.00054,0.08,17.5473,2.9092,8,16,6.56,5,0.00005,10.02,0,1,-15.29,5,winner,0
1634,2025.07.10 17:07:59,EURUSD,SELL,liquidity_vacuum,23.61,0.00047,-0.12963,9.8445,3.0581,12,17,2.84,6,0.00001,10.05,0,1,-4.41,2,winner,0
1635,2025.07.15 19:16:02,EURUSD,SELL,liquidity_vacuum,27.50,0.00027,-0.425532,13.8638,9.9353,10,19,3.89,7,0.00002,10.07,0,1,-10.73,5,winner,0
1636,2025.07.16 18:56:29,EURUSD,BUY,liquidity_vacuum,25.59,0.00078,1.888889,20.4767,1.5511,9,18,-1.91,1,-0.00005,10.01,0,1,-22.01,5,winner,0
1637,2025.07.18 15:53:04,EURUSD,BUY,liquidity_vacuum,15.14,0.00055,-0.294872,1.6849,0.7398,11,15,-10.45,2,-0.00000,10.01,0,1,-10.15,4,winner,0
1638,2025.07.21 14:38:59,EURUSD,BUY,liquidity_vacuum,28.69,0.00032,-0.418182,29.2575,2.6301,11,14,13.55,3,0.00000,10.00,0,1,-0.12,1,winner,0
1639,2025.07.22 18:31:39,EURUSD,BUY,liquidity_vacuum,27.96,0.00042,0.3125,6.6103,5.5414,10,18,-0.73,4,-0.00001,10.08,0,1,-10.85,5,winner,0
1640,2025.07.23 18:51:37,EURUSD,BUY,liquidity_vacuum,14.18,0.00049,0.166667,5.3998,1.7324,8,18,-13.78,5,0.00007,-25.00,1,0,-25.00,3,steamroller_bsl,1
1641,2025.07.28 13:36:31,EURUSD,SELL,liquidity_vacuum,25.27,0.00066,0.346939,27.4653,3.6638,8,13,11.09,1,0.00003,10.01,0,1,-0.43,1,winner,0
1642,2025.07.29 11:14:24,EURUSD,SELL,liquidity_vacuum,29.77,0.00046,-0.30303,10.237,0.5479,8,11,4.5,2,0.00002,10.01,0,1,-1.95,2,winner,0
1643,2025.07.29 15:23:34,EURUSD,SELL,liquidity_vacuum,26.74,0.00073,0.586957,8.3135,1.7757,9,15,-3.03,3,-0.00003,10.01,0,1,-7.79,4,winner,0
1644,2025.07.30 16:14:05,EURUSD,SELL,liquidity_vacuum,28.66,0.00045,-0.383562,7.3619,6.0876,10,16,1.92,4,-0.00003,10.06,0,1,-4.46,4,winner,0
1645,2025.07.30 23:02:35,EURUSD,SELL,liquidity_vacuum,21.65,0.00036,-0.2,5.0418,9.767,13,23,-7.01,5,-0.00002,10.05,0,1,-21.15,5,winner,0
1646,2025.08.01 11:11:38,EURUSD,SELL,liquidity_vacuum,28.62,0.00042,0.166667,19.4633,1.4265,10,11,6.97,6,0.00003,-25.04,1,0,-25.04,5,steamroller_bsl,1
1647,2025.08.01 16:27:59,EURUSD,BUY,liquidity_vacuum,25.98,0.00098,1.333333,16.0321,5.195,8,16,-2.64,1,-0.00006,10.00,0,1,-3.02,2,winner,0
1648,2025.08.03 23:15:38,EURUSD,BUY,liquidity_vacuum,22.78,0.00031,-0.683673,3.746,9.7839,17,23,-3.2,2,-0.00003,10.03,0,1,-24.92,5,winner,0
1649,2025.08.06 16:40:28,EURUSD,BUY,liquidity_vacuum,29.34,0.00062,1.0,25.5725,2.2099,8,16,6.56,3,0.00001,10.00,0,1,-6.14,3,winner,0
1650,2025.08.12 19:20:00,EURUSD,BUY,liquidity_vacuum,18.21,0.00038,-0.387097,3.6802,3.9209,12,19,-11.13,4,-0.00006,10.01,0,1,-0.87,2,winner,0
1651,2025.08.13 11:56:40,EURUSD,BUY,liquidity_vacuum,27.08,0.00031,-0.184211,21.8475,4.4302,9,11,8.87,5,-0.00001,-25.11,1,0,-25.11,5,steamroller_bsl,1
1652,2025.08.14 15:30:35,EURUSD,SELL,liquidity_vacuum,29.86,0.00064,1.064516,17.7183,2.0525,8,15,2.78,1,0.00004,10.11,0,1,-8.99,5,winner,0
1653,2025.08.18 12:03:53,EURUSD,SELL,liquidity_vacuum,11.58,0.00027,-0.578125,1.9639,2.2557,10,12,-18.28,2,0.00000,10.00,0,1,-1.54,2,winner,0
1654,2025.08.20 04:05:18,EURUSD,SELL,liquidity_vacuum,27.07,0.00030,0.111111,34.5832,2.7683,11,4,15.49,3,0.00003,10.01,0,1,-18.39,5,winner,0
1655,2025.08.21 18:02:35,EURUSD,SELL,liquidity_vacuum,23.96,0.00028,-0.066667,3.4442,4.9766,11,18,-3.11,4,0.00001,-25.01,1,0,-25.01,2,steamroller_bsl,1
1656,2025.08.24 23:05:05,EURUSD,BUY,liquidity_vacuum,18.13,0.00031,0.107143,3.0868,4.4614,8,23,-5.83,1,-0.00003,-25.01,1,0,-25.01,5,steamroller_bsl,1
1657,2025.08.25 23:07:28,EURUSD,SELL,liquidity_vacuum,28.42,0.00019,-0.387097,24.1888,10.8352,8,23,10.29,1,0.00001,10.00,0,1,-17.40,5,winner,0
1658,2025.08.26 10:07:18,EURUSD,SELL,liquidity_vacuum,12.89,0.00050,1.631579,17.5158,0.4,8,10,-15.53,2,0.00002,10.16,0,1,-10.59,5,winner,0
1659,2025.08.27 12:36:00,EURUSD,SELL,liquidity_vacuum,28.89,0.00036,-0.28,34.5438,3.7753,9,12,16.0,3,0.00001,-25.01,1,0,-25.01,5,steamroller_bsl,1
1660,2025.08.28 04:39:16,EURUSD,BUY,liquidity_vacuum,28.87,0.00021,-0.416667,1.4624,2.2496,11,4,-0.02,1,-0.00003,10.03,0,1,-7.07,5,winner,0
1661,2025.08.28 13:31:38,EURUSD,BUY,liquidity_vacuum,20.51,0.00039,0.857143,10.6853,2.4554,8,13,-8.36,2,0.00002,10.01,0,1,-2.23,2,winner,0
1662,2025.09.01 08:33:43,EURUSD,BUY,liquidity_vacuum,29.84,0.00039,0.0,20.8762,2.0649,11,8,9.33,3,0.00000,-25.00,1,0,-25.00,5,steamroller_bsl,1
1663,2025.09.02 12:41:03,EURUSD,SELL,liquidity_vacuum,23.77,0.00051,0.307692,4.8669,3.96,8,12,-6.07,1,0.00003,10.00,0,1,-16.75,5,winner,0
1664,2025.09.03 02:37:06,EURUSD,SELL,liquidity_vacuum,29.32,0.00030,-0.411765,12.597,1.188,9,2,5.55,2,0.00001,10.01,0,1,-2.35,4,winner,0
1665,2025.09.03 08:50:04,EURUSD,SELL,liquidity_vacuum,26.87,0.00060,1.0,11.8558,0.2232,8,8,-2.45,3,0.00004,-25.10,1,0,-25.10,5,steamroller_bsl,1
1666,2025.09.05 15:39:36,EURUSD,BUY,pullback_trend,28.28,0.00084,0.4,8.2426,2.4903,1,15,1.41,1,0.00001,10.01,0,1,-3.49,2,winner,0
1667,2025.09.09 02:26:51,EURUSD,BUY,liquidity_vacuum,18.67,0.00026,-0.690476,1.8885,2.354,2,2,-9.61,2,-0.00002,-25.03,1,0,-25.03,5,steamroller_bsl,1
1668,2025.09.09 21:18:35,EURUSD,SELL,liquidity_vacuum,19.51,0.00021,-0.192308,3.7484,6.2735,17,21,0.84,1,-0.00002,10.03,0,1,-7.12,5,winner,0
1669,2025.09.10 14:18:42,EURUSD,SELL,impulse,15.25,0.00098,3.666667,38.2434,0.7068,1,14,-4.26,2,0.00002,-25.09,1,0,-25.09,5,steamroller_bsl,1
1670,2025.09.16 06:45:35,EURUSD,BUY,liquidity_vacuum,23.71,0.00019,-0.806122,18.2163,1.9851,2,6,8.46,1,-0.00001,10.00,0,1,-0.19,1,winner,0
1671,2025.09.16 20:23:33,EURUSD,BUY,false_breakout,21.62,0.00031,0.631579,9.0005,5.939,2,20,-2.09,2,0.00001,10.04,0,1,-10.29,5,winner,0
1672,2025.09.17 20:31:41,EURUSD,BUY,impulse,24.95,0.00169,4.451613,54.0162,0.9603,2,20,3.33,3,-0.00010,-25.10,1,0,-25.10,4,steamroller_bsl,1
1673,2025.09.19 17:58:32,EURUSD,SELL,compression,21.94,0.00040,-0.763314,1.6105,0.442,2,17,-3.01,1,0.00000,10.02,0,1,-16.58,5,winner,0
1674,2025.09.24 13:10:33,EURUSD,SELL,pullback_trend,28.94,0.00037,-0.075,16.3683,4.6731,1,13,7.0,2,0.00002,10.00,0,1,-0.18,1,winner,0
1675,2025.09.25 20:15:34,EURUSD,SELL,false_breakout,19.05,0.00035,-0.054054,3.1987,6.3948,2,20,-9.89,3,0.00003,-25.09,1,0,-25.09,5,steamroller_bsl,1
1676,2025.09.29 06:36:43,EURUSD,BUY,liquidity_vacuum,28.07,0.00030,-0.142857,19.4607,2.0829,2,6,9.02,1,-0.00001,10.04,0,1,-6.11,5,winner,0
1677,2025.09.29 15:19:55,EURUSD,BUY,grind,22.21,0.00056,0.866667,10.0568,1.1606,1,15,-5.86,2,0.00000,10.00,0,1,-5.09,3,winner,0
1678,2025.10.01 08:56:34,EURUSD,BUY,pullback_trend,29.52,0.00074,0.321429,19.9834,0.1966,1,8,7.31,3,-0.00006,10.00,0,1,-22.79,5,winner,0
1679,2025.10.03 15:46:37,EURUSD,BUY,rotation,15.48,0.00071,-0.040541,2.341,0.1642,1,15,-14.04,4,-0.00003,-25.10,1,0,-25.10,5,steamroller_bsl,1
1680,2025.10.07 11:09:25,EURUSD,SELL,compression,22.82,0.00034,-0.521127,16.1237,3.7746,1,11,7.34,1,-0.00003,10.02,0,1,-2.16,3,winner,0
1681,2025.10.08 07:06:38,EURUSD,SELL,pullback_trend,22.42,0.00033,-0.029412,2.2425,3.37,2,7,-0.4,2,0.00001,10.04,0,1,-4.41,5,winner,0
1682,2025.10.08 14:49:59,EURUSD,BUY,grind,24.00,0.00047,0.424242,8.0079,0.0218,1,14,1.58,1,0.00002,10.04,0,1,-9.40,4,winner,0
1683,2025.10.09 04:19:05,EURUSD,BUY,liquidity_vacuum,24.76,0.00025,-0.468085,3.566,2.5841,2,4,0.76,2,-0.00002,-25.03,1,0,-25.03,5,steamroller_bsl,1
1684,2025.10.09 18:25:38,EURUSD,SELL,false_breakout,10.86,0.00044,0.76,9.8876,5.1506,2,18,-13.9,1,0.00003,-25.11,1,0,-25.11,5,steamroller_bsl,1
1685,2025.10.10 18:09:29,EURUSD,BUY,impulse,22.22,0.00063,0.431818,28.2971,1.8356,2,18,11.36,1,0.00000,10.14,0,1,-16.66,5,winner,0
1686,2025.10.14 21:10:32,EURUSD,BUY,liquidity_vacuum,21.74,0.00028,-0.555556,1.9972,2.3888,17,21,-0.48,2,-0.00004,10.02,0,1,-0.50,2,winner,0
1687,2025.10.16 04:04:34,EURUSD,BUY,liquidity_vacuum,27.22,0.00027,-0.035714,13.7611,3.6044,2,4,5.48,3,0.00000,10.04,0,1,-6.76,5,winner,0
1688,2025.10.16 16:48:35,EURUSD,BUY,grind,26.69,0.00041,0.518519,7.5865,0.8054,1,16,-0.53,4,-0.00002,-25.03,1,0,-25.03,5,steamroller_bsl,1
1689,2025.10.21 14:16:40,EURUSD,SELL,rotation,18.72,0.00046,0.121951,2.2656,0.9843,1,14,-7.97,1,0.00001,10.35,0,1,-21.80,5,winner,0
1690,2025.10.29 21:50:35,EURUSD,SELL,liquidity_vacuum,21.42,0.00022,-0.521739,8.1186,6.8742,21,21,2.7,2,0.00001,10.01,0,1,-14.84,5,winner,0
1691,2025.10.30 16:44:32,EURUSD,SELL,expansion,26.12,0.00043,0.954545,21.3177,3.0889,1,16,4.7,3,0.00000,10.03,0,1,-0.85,2,winner,0
1692,2025.10.31 15:53:38,EURUSD,SELL,rotation,21.11,0.00049,0.139535,4.5919,2.7862,1,15,-5.01,4,-0.00005,10.03,0,1,-0.99,2,winner,0
1693,2025.11.04 15:36:29,EURUSD,SELL,pullback_trend,27.38,0.00045,-0.081633,16.3233,1.933,1,15,6.27,5,0.00003,-25.03,1,0,-25.03,5,steamroller_bsl,1
1694,2025.11.07 12:57:37,EURUSD,BUY,pullback_trend,27.35,0.00033,-0.266667,1.3948,2.3792,1,12,-0.03,1,-0.00000,10.05,0,1,-1.32,2,winner,0
1695,2025.11.11 15:08:34,EURUSD,BUY,rotation,21.00,0.00044,0.333333,5.2083,3.0998,1,15,-6.35,2,0.00001,10.01,0,1,-8.79,4,winner,0
1696,2025.11.13 10:08:36,EURUSD,BUY,pullback_trend,26.21,0.00055,0.25,15.2949,2.2996,1,10,5.21,3,-0.00002,-25.04,1,0,-25.04,5,steamroller_bsl,1
1697,2025.11.19 21:29:36,EURUSD,SELL,liquidity_vacuum,23.67,0.00020,-0.636364,2.0731,5.8924,17,21,-2.54,1,-0.00001,10.00,0,1,-5.30,5,winner,0
1698,2025.11.20 04:39:28,EURUSD,SELL,liquidity_vacuum,24.31,0.00026,0.3,6.2943,2.8573,2,4,0.64,2,0.00002,10.02,0,1,-13.83,5,winner,0
1699,2025.11.21 12:50:00,EURUSD,SELL,impulse,28.78,0.00062,1.384615,25.3337,0.1903,1,12,4.47,3,0.00012,-25.05,1,0,-25.05,5,steamroller_bsl,1
1700,2025.11.27 03:05:25,EURUSD,BUY,liquidity_vacuum,29.42,0.00030,-0.516129,3.5863,1.6252,2,3,0.64,1,-0.00002,10.01,0,1,-21.94,5,winner,0
1701,2025.12.01 14:05:31,EURUSD,BUY,pullback_trend,23.04,0.00041,0.366667,5.4844,2.8708,1,14,-6.38,2,-0.00003,10.09,0,1,-17.71,5,winner,0
1702,2025.12.03 07:36:04,EURUSD,BUY,grind,22.09,0.00031,-0.243902,2.1473,1.789,1,7,-0.95,3,-0.00001,10.02,0,1,-1.47,3,winner,0
1703,2025.12.03 14:02:04,EURUSD,BUY,rotation,19.27,0.00045,0.451613,7.0984,1.929,1,14,-2.82,4,-0.00002,10.00,0,1,-20.65,5,winner,0
1704,2025.12.10 19:36:42,EURUSD,BUY,rotation,14.14,0.00078,0.733333,11.4257,0.7693,2,19,-5.13,5,0.00012,10.00,0,1,-0.84,2,winner,0
1705,2025.12.11 02:15:32,EURUSD,BUY,liquidity_vacuum,15.35,0.00028,-0.641026,7.8399,4.0797,2,2,1.21,6,-0.00002,10.12,0,1,-6.08,5,winner,0
1706,2025.12.11 12:57:05,EURUSD,BUY,rotation,20.40,0.00030,0.071429,15.2828,2.6741,1,12,5.05,7,0.00001,10.00,0,1,-5.21,5,winner,0
