basket_id,open_time,symbol,direction,warn_depth,max_depth,ema_sep_atr,ema_slope,atr,adx,dist_ema_trend_atr,spread_points,hour,dow,roll_wr,roll_pf,roll_n,ema_slope_accel,adx_accel,atr_expansion_rate,consecutive_same_dir,dist_ema_abs,impulse_score,is_sell,profit,hit_bsl,mae,mfe,bars_alive,label_class,y_steamroller,y_mid_steamroller
263,2019.01.15 19:08:37,EURUSD,SELL,2,5,-7.1386,0.00000,0.00036,13.78,-6.0386,8,19,2,0.7600,1.2711,50,5e-05,-14.68,-0.027027,3,6.0386,3.5096,1.0,10.00,0,-12.65,10.00,200,winner,0,0
263,2019.01.15 19:08:37,EURUSD,SELL,3,5,-7.1386,0.00000,0.00036,13.78,-6.0386,8,19,2,0.7600,1.2711,50,5e-05,-14.68,-0.027027,3,6.0386,3.5096,1.0,10.00,0,-12.65,10.00,200,winner,0,0
263,2019.01.15 19:08:37,EURUSD,SELL,4,5,-7.1386,0.00000,0.00036,13.78,-6.0386,8,19,2,0.7600,1.2711,50,5e-05,-14.68,-0.027027,3,6.0386,3.5096,1.0,10.00,0,-12.65,10.00,200,winner,0,0
263,2019.01.15 19:08:37,EURUSD,SELL,5,5,-7.1386,0.00000,0.00036,13.78,-6.0386,8,19,2,0.7600,1.2711,50,5e-05,-14.68,-0.027027,3,6.0386,3.5096,1.0,10.00,0,-12.65,10.00,200,winner,0,0
264,2019.01.16 13:16:42,EURUSD,SELL,2,3,-2.4961,-0.00001,0.00042,21.07,-1.4566,8,13,3,0.7800,1.4229,50,-1e-05,7.29,0.166667,4,1.4566,18.7108,1.0,10.03,0,-4.16,10.03,603,winner,0,0
264,2019.01.16 13:16:42,EURUSD,SELL,3,3,-2.4961,-0.00001,0.00042,21.07,-1.4566,8,13,3,0.7800,1.4229,50,-1e-05,7.29,0.166667,4,1.4566,18.7108,1.0,10.03,0,-4.16,10.03,603,winner,0,0
265,2019.01.18 18:11:59,EURUSD,SELL,2,5,-6.4533,0.00001,0.00027,24.40,-5.3712,8,18,5,0.7800,1.4230,50,2e-05,3.33,-0.357143,5,5.3712,10.7028,1.0,10.02,0,-10.98,10.02,445,winner,0,0
265,2019.01.18 18:11:59,EURUSD,SELL,3,5,-6.4533,0.00001,0.00027,24.40,-5.3712,8,18,5,0.7800,1.4230,50,2e-05,3.33,-0.357143,5,5.3712,10.7028,1.0,10.02,0,-10.98,10.02,445,winner,0,0
265,2019.01.18 18:11:59,EURUSD,SELL,4,5,-6.4533,0.00001,0.00027,24.40,-5.3712,8,18,5,0.7800,1.4230,50,2e-05,3.33,-0.357143,5,5.3712,10.7028,1.0,10.02,0,-10.98,10.02,445,winner,0,0
265,2019.01.18 18:11:59,EURUSD,SELL,5,5,-6.4533,0.00001,0.00027,24.40,-5.3712,8,18,5,0.7800,1.4230,50,2e-05,3.33,-0.357143,5,5.3712,10.7028,1.0,10.02,0,-10.98,10.02,445,winner,0,0
266,2019.01.22 08:08:37,EURUSD,SELL,2,5,-2.0252,-0.00001,0.00034,22.77,-1.0785,8,8,2,0.7800,1.4230,50,-2e-05,-1.63,0.259259,6,1.0785,6.0622,1.0,10.08,0,-16.37,10.08,578,winner,0,0
266,2019.01.22 08:08:37,EURUSD,SELL,3,5,-2.0252,-0.00001,0.00034,22.77,-1.0785,8,8,2,0.7800,1.4230,50,-2e-05,-1.63,0.259259,6,1.0785,6.0622,1.0,10.08,0,-16.37,10.08,578,winner,0,0
266,2019.01.22 08:08:37,EURUSD,SELL,4,5,-2.0252,-0.00001,0.00034,22.77,-1.0785,8,8,2,0.7800,1.4230,50,-2e-05,-1.63,0.259259,6,1.0785,6.0622,1.0,10.08,0,-16.37,10.08,578,winner,0,0
266,2019.01.22 08:08:37,EURUSD,SELL,5,5,-2.0252,-0.00001,0.00034,22.77,-1.0785,8,8,2,0.7800,1.4230,50,-2e-05,-1.63,0.259259,6,1.0785,6.0622,1.0,10.08,0,-16.37,10.08,578,winner,0,0
267,2019.01.24 12:00:20,EURUSD,SELL,2,4,-4.4494,0.00003,0.00039,26.25,-3.6346,8,12,4,0.7800,1.4223,50,4e-05,3.48,0.147059,7,3.6346,13.2392,1.0,10.12,0,-2.92,10.12,18,winner,0,0
267,2019.01.24 12:00:20,EURUSD,SELL,3,4,-4.4494,0.00003,0.00039,26.25,-3.6346,8,12,4,0.7800,1.4223,50,4e-05,3.48,0.147059,7,3.6346,13.2392,1.0,10.12,0,-2.92,10.12,18,winner,0,0
267,2019.01.24 12:00:20,EURUSD,SELL,4,4,-4.4494,0.00003,0.00039,26.25,-3.6346,8,12,4,0.7800,1.4223,50,4e-05,3.48,0.147059,7,3.6346,13.2392,1.0,10.12,0,-2.92,10.12,18,winner,0,0
268,2019.01.24 14:06:19,EURUSD,SELL,2,3,-1.2623,0.00007,0.00120,27.11,-0.4859,8,14,4,0.8000,1.6052,50,4e-05,0.86,2.076923,8,0.4859,27.0107,1.0,10.04,0,-7.21,10.04,33,winner,0,0
268,2019.01.24 14:06:19,EURUSD,SELL,3,3,-1.2623,0.00007,0.00120,27.11,-0.4859,8,14,4,0.8000,1.6052,50,4e-05,0.86,2.076923,8,0.4859,27.0107,1.0,10.04,0,-7.21,10.04,33,winner,0,0
269,2019.01.24 23:19:26,EURUSD,SELL,2,5,-4.7094,0.00002,0.00024,24.22,-3.4908,8,23,4,0.8000,1.6050,50,-5e-05,-2.89,-0.8,9,3.4908,5.8727,1.0,-25.08,1,-25.08,1.94,177,steamroller_bsl,1,1
269,2019.01.24 23:19:26,EURUSD,SELL,3,5,-4.7094,0.00002,0.00024,24.22,-3.4908,8,23,4,0.8000,1.6050,50,-5e-05,-2.89,-0.8,9,3.4908,5.8727,1.0,-25.08,1,-25.08,1.94,177,steamroller_bsl,1,1
269,2019.01.24 23:19:26,EURUSD,SELL,4,5,-4.7094,0.00002,0.00024,24.22,-3.4908,8,23,4,0.8000,1.6050,50,-5e-05,-2.89,-0.8,9,3.4908,5.8727,1.0,-25.08,1,-25.08,1.94,177,steamroller_bsl,1,1
269,2019.01.24 23:19:26,EURUSD,SELL,5,5,-4.7094,0.00002,0.00024,24.22,-3.4908,8,23,4,0.8000,1.6050,50,-5e-05,-2.89,-0.8,9,3.4908,5.8727,1.0,-25.08,1,-25.08,1.94,177,steamroller_bsl,1,1
270,2019.01.28 09:07:33,EURUSD,SELL,2,5,-1.9028,0.00001,0.00035,28.63,-0.9513,8,9,1,0.7800,1.4226,50,-1e-05,4.41,0.458333,10,0.9513,18.7412,1.0,-25.47,1,-25.47,4.48,695,steamroller_bsl,1,1
270,2019.01.28 09:07:33,EURUSD,SELL,3,5,-1.9028,0.00001,0.00035,28.63,-0.9513,8,9,1,0.7800,1.4226,50,-1e-05,4.41,0.458333,10,0.9513,18.7412,1.0,-25.47,1,-25.47,4.48,695,steamroller_bsl,1,1
270,2019.01.28 09:07:33,EURUSD,SELL,4,5,-1.9028,0.00001,0.00035,28.63,-0.9513,8,9,1,0.7800,1.4226,50,-1e-05,4.41,0.458333,10,0.9513,18.7412,1.0,-25.47,1,-25.47,4.48,695,steamroller_bsl,1,1
270,2019.01.28 09:07:33,EURUSD,SELL,5,5,-1.9028,0.00001,0.00035,28.63,-0.9513,8,9,1,0.7800,1.4226,50,-1e-05,4.41,0.458333,10,0.9513,18.7412,1.0,-25.47,1,-25.47,4.48,695,steamroller_bsl,1,1
271,2019.01.31 06:09:38,EURUSD,BUY,2,5,5.7061,-0.00001,0.00020,27.59,4.5956,8,6,4,0.7600,1.2684,50,-2e-05,-1.04,-0.428571,1,4.5956,1.8489,0.0,-25.05,1,-25.05,5.74,123,steamroller_bsl,1,1
271,2019.01.31 06:09:38,EURUSD,BUY,3,5,5.7061,-0.00001,0.00020,27.59,4.5956,8,6,4,0.7600,1.2684,50,-2e-05,-1.04,-0.428571,1,4.5956,1.8489,0.0,-25.05,1,-25.05,5.74,123,steamroller_bsl,1,1
271,2019.01.31 06:09:38,EURUSD,BUY,4,5,5.7061,-0.00001,0.00020,27.59,4.5956,8,6,4,0.7600,1.2684,50,-2e-05,-1.04,-0.428571,1,4.5956,1.8489,0.0,-25.05,1,-25.05,5.74,123,steamroller_bsl,1,1
271,2019.01.31 06:09:38,EURUSD,BUY,5,5,5.7061,-0.00001,0.00020,27.59,4.5956,8,6,4,0.7600,1.2684,50,-2e-05,-1.04,-0.428571,1,4.5956,1.8489,0.0,-25.05,1,-25.05,5.74,123,steamroller_bsl,1,1
272,2019.01.31 20:42:26,EURUSD,SELL,2,5,-7.2162,0.00000,0.00022,11.65,-6.3664,8,20,4,0.7400,1.1401,50,1e-05,-15.94,0.1,1,6.3664,3.1916,1.0,10.04,0,-19.36,10.04,506,winner,0,0
272,2019.01.31 20:42:26,EURUSD,SELL,3,5,-7.2162,0.00000,0.00022,11.65,-6.3664,8,20,4,0.7400,1.1401,50,1e-05,-15.94,0.1,1,6.3664,3.1916,1.0,10.04,0,-19.36,10.04,506,winner,0,0
272,2019.01.31 20:42:26,EURUSD,SELL,4,5,-7.2162,0.00000,0.00022,11.65,-6.3664,8,20,4,0.7400,1.1401,50,1e-05,-15.94,0.1,1,6.3664,3.1916,1.0,10.04,0,-19.36,10.04,506,winner,0,0
272,2019.01.31 20:42:26,EURUSD,SELL,5,5,-7.2162,0.00000,0.00022,11.65,-6.3664,8,20,4,0.7400,1.1401,50,1e-05,-15.94,0.1,1,6.3664,3.1916,1.0,10.04,0,-19.36,10.04,506,winner,0,0
273,2019.02.04 16:55:34,EURUSD,SELL,2,2,-2.2049,0.00002,0.00039,24.54,-1.3939,8,16,1,0.7600,1.2685,50,2e-05,12.89,0.772727,2,1.3939,35.0557,1.0,10.00,0,-0.98,10.00,458,winner,0,0
274,2019.02.06 08:26:38,EURUSD,SELL,2,3,-3.1337,-0.00001,0.00028,26.23,-1.8328,8,8,3,0.7600,1.2684,50,-3e-05,1.69,-0.282051,3,1.8328,5.6382,1.0,10.03,0,-1.52,10.03,208,winner,0,0
274,2019.02.06 08:26:38,EURUSD,SELL,3,3,-3.1337,-0.00001,0.00028,26.23,-1.8328,8,8,3,0.7600,1.2684,50,-3e-05,1.69,-0.282051,3,1.8328,5.6382,1.0,10.03,0,-1.52,10.03,208,winner,0,0
275,2019.02.07 02:49:31,EURUSD,SELL,2,3,-3.7124,-0.00001,0.00014,26.28,-2.6270,8,2,4,0.7600,1.2684,50,0.0,0.05,-0.5,4,2.627,2.7568,1.0,10.02,0,-0.99,10.02,106,winner,0,0
275,2019.02.07 02:49:31,EURUSD,SELL,3,3,-3.7124,-0.00001,0.00014,26.28,-2.6270,8,2,4,0.7600,1.2684,50,0.0,0.05,-0.5,4,2.627,2.7568,1.0,10.02,0,-0.99,10.02,106,winner,0,0
276,2019.02.07 14:12:31,EURUSD,SELL,2,3,-1.6934,0.00001,0.00041,27.67,-0.6013,8,14,4,0.7600,1.2683,50,2e-05,1.39,1.928571,5,0.6013,24.916,1.0,10.00,0,-4.70,10.00,512,winner,0,0
276,2019.02.07 14:12:31,EURUSD,SELL,3,3,-1.6934,0.00001,0.00041,27.67,-0.6013,8,14,4,0.7600,1.2683,50,2e-05,1.39,1.928571,5,0.6013,24.916,1.0,10.00,0,-4.70,10.00,512,winner,0,0
277,2019.02.11 12:57:33,EURUSD,SELL,2,2,-1.8987,-0.00002,0.00026,28.91,-0.9055,8,12,1,0.7800,1.4195,50,-3e-05,1.24,-0.365854,6,0.9055,6.0064,1.0,10.00,0,-0.56,10.00,237,winner,0,0
278,2019.02.12 10:11:30,EURUSD,SELL,2,5,-1.2821,0.00002,0.00030,26.96,-0.2908,8,10,2,0.7800,1.4195,50,4e-05,-1.95,0.153846,7,0.2908,5.5112,1.0,10.01,0,-18.88,10.01,374,winner,0,0
278,2019.02.12 10:11:30,EURUSD,SELL,3,5,-1.2821,0.00002,0.00030,26.96,-0.2908,8,10,2,0.7800,1.4195,50,4e-05,-1.95,0.153846,7,0.2908,5.5112,1.0,10.01,0,-18.88,10.01,374,winner,0,0
278,2019.02.12 10:11:30,EURUSD,SELL,4,5,-1.2821,0.00002,0.00030,26.96,-0.2908,8,10,2,0.7800,1.4195,50,4e-05,-1.95,0.153846,7,0.2908,5.5112,1.0,10.01,0,-18.88,10.01,374,winner,0,0
278,2019.02.12 10:11:30,EURUSD,SELL,5,5,-1.2821,0.00002,0.00030,26.96,-0.2908,8,10,2,0.7800,1.4195,50,4e-05,-1.95,0.153846,7,0.2908,5.5112,1.0,10.01,0,-18.88,10.01,374,winner,0,0
279,2019.02.13 23:48:37,EURUSD,SELL,2,5,-5.7065,0.00002,0.00023,23.32,-4.4016,8,23,3,0.7800,1.4196,50,0.0,-3.64,-0.233333,8,4.4016,5.1004,1.0,10.03,0,-20.67,10.03,452,winner,0,0
279,2019.02.13 23:48:37,EURUSD,SELL,3,5,-5.7065,0.00002,0.00023,23.32,-4.4016,8,23,3,0.7800,1.4196,50,0.0,-3.64,-0.233333,8,4.4016,5.1004,1.0,10.03,0,-20.67,10.03,452,winner,0,0
279,2019.02.13 23:48:37,EURUSD,SELL,4,5,-5.7065,0.00002,0.00023,23.32,-4.4016,8,23,3,0.7800,1.4196,50,0.0,-3.64,-0.233333,8,4.4016,5.1004,1.0,10.03,0,-20.67,10.03,452,winner,0,0
279,2019.02.13 23:48:37,EURUSD,SELL,5,5,-5.7065,0.00002,0.00023,23.32,-4.4016,8,23,3,0.7800,1.4196,50,0.0,-3.64,-0.233333,8,4.4016,5.1004,1.0,10.03,0,-20.67,10.03,452,winner,0,0
280,2019.02.15 15:07:28,EURUSD,SELL,2,5,-0.5645,0.00005,0.00073,26.98,0.4131,8,15,5,0.8000,1.6011,50,3e-05,3.66,2.173913,9,0.4131,33.9624,1.0,-25.05,1,-25.05,9.15,604,steamroller_bsl,1,1
280,2019.02.15 15:07:28,EURUSD,SELL,3,5,-0.5645,0.00005,0.00073,26.98,0.4131,8,15,5,0.8000,1.6011,50,3e-05,3.66,2.173913,9,0.4131,33.9624,1.0,-25.05,1,-25.05,9.15,604,steamroller_bsl,1,1
280,2019.02.15 15:07:28,EURUSD,SELL,4,5,-0.5645,0.00005,0.00073,26.98,0.4131,8,15,5,0.8000,1.6011,50,3e-05,3.66,2.173913,9,0.4131,33.9624,1.0,-25.05,1,-25.05,9.15,604,steamroller_bsl,1,1
280,2019.02.15 15:07:28,EURUSD,SELL,5,5,-0.5645,0.00005,0.00073,26.98,0.4131,8,15,5,0.8000,1.6011,50,3e-05,3.66,2.173913,9,0.4131,33.9624,1.0,-25.05,1,-25.05,9.15,604,steamroller_bsl,1,1
281,2019.02.19 19:40:18,EURUSD,BUY,2,5,6.3179,-0.00002,0.00028,19.91,5.1189,8,19,2,0.7800,1.4193,50,-7e-05,-7.07,-0.616438,1,5.1189,2.4797,0.0,10.04,0,-7.31,10.04,494,winner,0,0
281,2019.02.19 19:40:18,EURUSD,BUY,3,5,6.3179,-0.00002,0.00028,19.91,5.1189,8,19,2,0.7800,1.4193,50,-7e-05,-7.07,-0.616438,1,5.1189,2.4797,0.0,10.04,0,-7.31,10.04,494,winner,0,0
281,2019.02.19 19:40:18,EURUSD,BUY,4,5,6.3179,-0.00002,0.00028,19.91,5.1189,8,19,2,0.7800,1.4193,50,-7e-05,-7.07,-0.616438,1,5.1189,2.4797,0.0,10.04,0,-7.31,10.04,494,winner,0,0
281,2019.02.19 19:40:18,EURUSD,BUY,5,5,6.3179,-0.00002,0.00028,19.91,5.1189,8,19,2,0.7800,1.4193,50,-7e-05,-7.07,-0.616438,1,5.1189,2.4797,0.0,10.04,0,-7.31,10.04,494,winner,0,0
282,2019.02.21 14:15:55,EURUSD,BUY,2,5,1.6930,-0.00003,0.00053,14.81,0.8405,8,14,4,0.7800,1.4193,50,-1e-05,-5.1,0.892857,2,0.8405,10.2387,0.0,10.00,0,-13.25,10.00,532,winner,0,0
282,2019.02.21 14:15:55,EURUSD,BUY,3,5,1.6930,-0.00003,0.00053,14.81,0.8405,8,14,4,0.7800,1.4193,50,-1e-05,-5.1,0.892857,2,0.8405,10.2387,0.0,10.00,0,-13.25,10.00,532,winner,0,0
282,2019.02.21 14:15:55,EURUSD,BUY,4,5,1.6930,-0.00003,0.00053,14.81,0.8405,8,14,4,0.7800,1.4193,50,-1e-05,-5.1,0.892857,2,0.8405,10.2387,0.0,10.00,0,-13.25,10.00,532,winner,0,0
282,2019.02.21 14:15:55,EURUSD,BUY,5,5,1.6930,-0.00003,0.00053,14.81,0.8405,8,14,4,0.7800,1.4193,50,-1e-05,-5.1,0.892857,2,0.8405,10.2387,0.0,10.00,0,-13.25,10.00,532,winner,0,0
283,2019.02.25 12:55:37,EURUSD,BUY,2,5,2.7078,-0.00002,0.00024,26.90,1.3590,8,12,1,0.7800,1.4193,50,1e-05,12.09,-0.54717,3,1.359,26.1197,0.0,10.02,0,-6.82,10.02,327,winner,0,0
283,2019.02.25 12:55:37,EURUSD,BUY,3,5,2.7078,-0.00002,0.00024,26.90,1.3590,8,12,1,0.7800,1.4193,50,1e-05,12.09,-0.54717,3,1.359,26.1197,0.0,10.02,0,-6.82,10.02,327,winner,0,0
283,2019.02.25 12:55:37,EURUSD,BUY,4,5,2.7078,-0.00002,0.00024,26.90,1.3590,8,12,1,0.7800,1.4193,50,1e-05,12.09,-0.54717,3,1.359,26.1197,0.0,10.02,0,-6.82,10.02,327,winner,0,0
283,2019.02.25 12:55:37,EURUSD,BUY,5,5,2.7078,-0.00002,0.00024,26.90,1.3590,8,12,1,0.7800,1.4193,50,1e-05,12.09,-0.54717,3,1.359,26.1197,0.0,10.02,0,-6.82,10.02,327,winner,0,0
284,2019.02.26 21:14:00,EURUSD,BUY,2,5,9.0551,-0.00001,0.00014,26.24,7.7821,3,21,2,0.7800,1.4194,50,1e-05,-0.66,-0.416667,4,7.7821,4.0455,0.0,10.02,0,-9.80,10.02,450,winner,0,0
284,2019.02.26 21:14:00,EURUSD,BUY,3,5,9.0551,-0.00001,0.00014,26.24,7.7821,3,21,2,0.7800,1.4194,50,1e-05,-0.66,-0.416667,4,7.7821,4.0455,0.0,10.02,0,-9.80,10.02,450,winner,0,0
284,2019.02.26 21:14:00,EURUSD,BUY,4,5,9.0551,-0.00001,0.00014,26.24,7.7821,3,21,2,0.7800,1.4194,50,1e-05,-0.66,-0.416667,4,7.7821,4.0455,0.0,10.02,0,-9.80,10.02,450,winner,0,0
284,2019.02.26 21:14:00,EURUSD,BUY,5,5,9.0551,-0.00001,0.00014,26.24,7.7821,3,21,2,0.7800,1.4194,50,1e-05,-0.66,-0.416667,4,7.7821,4.0455,0.0,10.02,0,-9.80,10.02,450,winner,0,0
285,2019.02.28 13:23:20,EURUSD,BUY,2,5,4.3180,-0.00003,0.00034,24.27,3.1266,8,13,4,0.8000,1.6014,50,-2e-05,-1.97,1.428571,5,3.1266,17.7674,0.0,-25.00,1,-25.00,3.30,512,steamroller_bsl,1,1
285,2019.02.28 13:23:20,EURUSD,BUY,3,5,4.3180,-0.00003,0.00034,24.27,3.1266,8,13,4,0.8000,1.6014,50,-2e-05,-1.97,1.428571,5,3.1266,17.7674,0.0,-25.00,1,-25.00,3.30,512,steamroller_bsl,1,1
285,2019.02.28 13:23:20,EURUSD,BUY,4,5,4.3180,-0.00003,0.00034,24.27,3.1266,8,13,4,0.8000,1.6014,50,-2e-05,-1.97,1.428571,5,3.1266,17.7674,0.0,-25.00,1,-25.00,3.30,512,steamroller_bsl,1,1
285,2019.02.28 13:23:20,EURUSD,BUY,5,5,4.3180,-0.00003,0.00034,24.27,3.1266,8,13,4,0.8000,1.6014,50,-2e-05,-1.97,1.428571,5,3.1266,17.7674,0.0,-25.00,1,-25.00,3.30,512,steamroller_bsl,1,1
286,2019.03.04 13:20:03,EURUSD,SELL,2,3,-3.8133,0.00002,0.00025,16.73,-2.6289,8,13,1,0.7800,1.4199,50,5e-05,-7.54,-0.264706,1,2.6289,1.6572,1.0,10.24,0,-1.28,10.24,308,winner,0,0
286,2019.03.04 13:20:03,EURUSD,SELL,3,3,-3.8133,0.00002,0.00025,16.73,-2.6289,8,13,1,0.7800,1.4199,50,5e-05,-7.54,-0.264706,1,2.6289,1.6572,1.0,10.24,0,-1.28,10.24,308,winner,0,0
287,2019.03.05 18:08:53,EURUSD,SELL,2,5,-5.2362,-0.00000,0.00030,23.26,-4.2267,8,18,2,0.7800,1.4205,50,-2e-05,6.53,0.2,2,4.2267,17.3167,1.0,10.05,0,-8.56,10.05,512,winner,0,0
287,2019.03.05 18:08:53,EURUSD,SELL,3,5,-5.2362,-0.00000,0.00030,23.26,-4.2267,8,18,2,0.7800,1.4205,50,-2e-05,6.53,0.2,2,4.2267,17.3167,1.0,10.05,0,-8.56,10.05,512,winner,0,0
287,2019.03.05 18:08:53,EURUSD,SELL,4,5,-5.2362,-0.00000,0.00030,23.26,-4.2267,8,18,2,0.7800,1.4205,50,-2e-05,6.53,0.2,2,4.2267,17.3167,1.0,10.05,0,-8.56,10.05,512,winner,0,0
287,2019.03.05 18:08:53,EURUSD,SELL,5,5,-5.2362,-0.00000,0.00030,23.26,-4.2267,8,18,2,0.7800,1.4205,50,-2e-05,6.53,0.2,2,4.2267,17.3167,1.0,10.05,0,-8.56,10.05,512,winner,0,0
288,2019.03.07 22:46:30,EURUSD,SELL,2,5,-18.3020,0.00001,0.00012,29.84,-17.2895,13,22,4,0.7800,1.4206,50,1e-05,6.58,-0.6,3,17.2895,19.0824,1.0,-25.01,1,-25.01,4.59,212,steamroller_bsl,1,1
288,2019.03.07 22:46:30,EURUSD,SELL,3,5,-18.3020,0.00001,0.00012,29.84,-17.2895,13,22,4,0.7800,1.4206,50,1e-05,6.58,-0.6,3,17.2895,19.0824,1.0,-25.01,1,-25.01,4.59,212,steamroller_bsl,1,1
288,2019.03.07 22:46:30,EURUSD,SELL,4,5,-18.3020,0.00001,0.00012,29.84,-17.2895,13,22,4,0.7800,1.4206,50,1e-05,6.58,-0.6,3,17.2895,19.0824,1.0,-25.01,1,-25.01,4.59,212,steamroller_bsl,1,1
288,2019.03.07 22:46:30,EURUSD,SELL,5,5,-18.3020,0.00001,0.00012,29.84,-17.2895,13,22,4,0.7800,1.4206,50,1e-05,6.58,-0.6,3,17.2895,19.0824,1.0,-25.01,1,-25.01,4.59,212,steamroller_bsl,1,1
289,2019.03.08 20:21:13,EURUSD,BUY,2,5,5.0128,-0.00001,0.00015,18.33,3.6828,8,20,5,0.7600,1.2692,50,-2e-05,-11.51,0.25,1,3.6828,4.1207,0.0,10.07,0,-7.13,10.07,160,winner,0,0
289,2019.03.08 20:21:13,EURUSD,BUY,3,5,5.0128,-0.00001,0.00015,18.33,3.6828,8,20,5,0.7600,1.2692,50,-2e-05,-11.51,0.25,1,3.6828,4.1207,0.0,10.07,0,-7.13,10.07,160,winner,0,0
289,2019.03.08 20:21:13,EURUSD,BUY,4,5,5.0128,-0.00001,0.00015,18.33,3.6828,8,20,5,0.7600,1.2692,50,-2e-05,-11.51,0.25,1,3.6828,4.1207,0.0,10.07,0,-7.13,10.07,160,winner,0,0
289,2019.03.08 20:21:13,EURUSD,BUY,5,5,5.0128,-0.00001,0.00015,18.33,3.6828,8,20,5,0.7600,1.2692,50,-2e-05,-11.51,0.25,1,3.6828,4.1207,0.0,10.07,0,-7.13,10.07,160,winner,0,0
290,2019.03.11 10:08:27,EURUSD,BUY,2,5,2.8534,-0.00000,0.00029,27.16,1.6125,8,10,1,0.7600,1.2695,50,1e-05,8.83,0.933333,2,1.6125,28.4965,0.0,10.00,0,-9.20,10.00,143,winner,0,0
290,2019.03.11 10:08:27,EURUSD,BUY,3,5,2.8534,-0.00000,0.00029,27.16,1.6125,8,10,1,0.7600,1.2695,50,1e-05,8.83,0.933333,2,1.6125,28.4965,0.0,10.00,0,-9.20,10.00,143,winner,0,0
290,2019.03.11 10:08:27,EURUSD,BUY,4,5,2.8534,-0.00000,0.00029,27.16,1.6125,8,10,1,0.7600,1.2695,50,1e-05,8.83,0.933333,2,1.6125,28.4965,0.0,10.00,0,-9.20,10.00,143,winner,0,0
290,2019.03.11 10:08:27,EURUSD,BUY,5,5,2.8534,-0.00000,0.00029,27.16,1.6125,8,10,1,0.7600,1.2695,50,1e-05,8.83,0.933333,2,1.6125,28.4965,0.0,10.00,0,-9.20,10.00,143,winner,0,0
291,2019.03.12 06:38:42,EURUSD,SELL,2,5,-0.4999,0.00000,0.00010,22.44,0.9796,8,6,2,0.7600,1.2694,50,0.0,-4.72,-0.655172,1,0.9796,0.7449,1.0,-25.27,1,-25.27,2.50,375,steamroller_bsl,1,1
291,2019.03.12 06:38:42,EURUSD,SELL,3,5,-0.4999,0.00000,0.00010,22.44,0.9796,8,6,2,0.7600,1.2694,50,0.0,-4.72,-0.655172,1,0.9796,0.7449,1.0,-25.27,1,-25.27,2.50,375,steamroller_bsl,1,1
291,2019.03.12 06:38:42,EURUSD,SELL,4,5,-0.4999,0.00000,0.00010,22.44,0.9796,8,6,2,0.7600,1.2694,50,0.0,-4.72,-0.655172,1,0.9796,0.7449,1.0,-25.27,1,-25.27,2.50,375,steamroller_bsl,1,1
291,2019.03.12 06:38:42,EURUSD,SELL,5,5,-0.4999,0.00000,0.00010,22.44,0.9796,8,6,2,0.7600,1.2694,50,0.0,-4.72,-0.655172,1,0.9796,0.7449,1.0,-25.27,1,-25.27,2.50,375,steamroller_bsl,1,1
293,2019.03.20 20:24:39,EURUSD,BUY,2,5,5.9908,-0.00004,0.00064,29.57,4.6839,8,20,3,0.7600,1.2679,50,-3e-05,10.48,0.939394,2,4.6839,32.8249,0.0,-25.07,1,-25.07,3.03,434,steamroller_bsl,1,1
293,2019.03.20 20:24:39,EURUSD,BUY,3,5,5.9908,-0.00004,0.00064,29.57,4.6839,8,20,3,0.7600,1.2679,50,-3e-05,10.48,0.939394,2,4.6839,32.8249,0.0,-25.07,1,-25.07,3.03,434,steamroller_bsl,1,1
293,2019.03.20 20:24:39,EURUSD,BUY,4,5,5.9908,-0.00004,0.00064,29.57,4.6839,8,20,3,0.7600,1.2679,50,-3e-05,10.48,0.939394,2,4.6839,32.8249,0.0,-25.07,1,-25.07,3.03,434,steamroller_bsl,1,1
293,2019.03.20 20:24:39,EURUSD,BUY,5,5,5.9908,-0.00004,0.00064,29.57,4.6839,8,20,3,0.7600,1.2679,50,-3e-05,10.48,0.939394,2,4.6839,32.8249,0.0,-25.07,1,-25.07,3.03,434,steamroller_bsl,1,1
295,2019.03.28 14:02:36,EURUSD,SELL,2,4,-2.3678,-0.00007,0.00066,16.80,-1.2926,8,14,4,0.7600,1.2676,50,-0.00012,-2.3,0.2,2,1.2926,4.5231,1.0,10.04,0,-4.00,10.04,580,winner,0,0
295,2019.03.28 14:02:36,EURUSD,SELL,3,4,-2.3678,-0.00007,0.00066,16.80,-1.2926,8,14,4,0.7600,1.2676,50,-0.00012,-2.3,0.2,2,1.2926,4.5231,1.0,10.04,0,-4.00,10.04,580,winner,0,0
295,2019.03.28 14:02:36,EURUSD,SELL,4,4,-2.3678,-0.00007,0.00066,16.80,-1.2926,8,14,4,0.7600,1.2676,50,-0.00012,-2.3,0.2,2,1.2926,4.5231,1.0,10.04,0,-4.00,10.04,580,winner,0,0
296,2019.04.01 18:57:15,EURUSD,SELL,2,5,-6.7761,0.00001,0.00019,28.20,-5.7520,8,18,1,0.7600,1.2676,50,8e-05,11.4,-0.712121,3,5.752,26.538,1.0,-25.03,1,-25.03,8.08,1383,steamroller_bsl,1,1
296,2019.04.01 18:57:15,EURUSD,SELL,3,5,-6.7761,0.00001,0.00019,28.20,-5.7520,8,18,1,0.7600,1.2676,50,8e-05,11.4,-0.712121,3,5.752,26.538,1.0,-25.03,1,-25.03,8.08,1383,steamroller_bsl,1,1
